name,pokedex_num,clear_path,blacked_path,description,tier,generation,de,fr,jp,ko,zh,en
garbodor-gigantamax,,./gifs/clear/garbodor-gigantamax.gif,./gifs/blacked/garbodor-gigantamax.gif,"Gigantamax Garbodor is a Poison-type Pokémon. Due to Gigantamax energy, this Pokémon’s toxic gas has become much thicker, congealing into masses shaped like discarded toys. It also sprays toxic gas from its mouth and fingers. If the gas engulfs you, the toxins will seep in all the way down to your bones. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,garbodor-gigantamax,garbodor-gigantamax,garbodor-gigantamax,garbodor-gigantamax,garbodor-gigantamax,garbodor gigantamax
gengar-gigantamax,,./gifs/clear/gengar-gigantamax.gif,./gifs/blacked/gengar-gigantamax.gif,"Gigantamax Gengar is a Ghost/Poison-type Pokémon. Rumor has it that its gigantic mouth leads not into its body, filled with cursed energy, but instead directly to the afterlife. It lays traps, hoping to steal the lives of those it catches. If you stand in front of its mouth, you’ll hear your loved ones’ voices calling out to you. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,gengar-gigantamax,gengar-gigantamax,gengar-gigantamax,gengar-gigantamax,gengar-gigantamax,gengar gigantamax
grimmsnarl-gigantamax,,./gifs/clear/grimmsnarl-gigantamax.gif,./gifs/blacked/grimmsnarl-gigantamax.gif,"Gigantamax Grimmsnarl is a Dark/Fairy-type Pokémon. Gigantamax energy has caused more hair to sprout all over its body. With the added strength, it can jump over the world’s tallest building. By transforming its leg hair, this Pokémon delivers power-packed drill kicks that can bore huge holes in Galar’s terrain. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,grimmsnarl-gigantamax,grimmsnarl-gigantamax,grimmsnarl-gigantamax,grimmsnarl-gigantamax,grimmsnarl-gigantamax,grimmsnarl gigantamax
hatterene-gigantamax,,./gifs/clear/hatterene-gigantamax.gif,./gifs/blacked/hatterene-gigantamax.gif,"Gigantamax Hatterene is a Psychic/Fairy-type Pokémon. This Pokémon can read the emotions of creatures over 30 miles away. The minute it senses hostility, it goes on the attack. Beams like lightning shoot down from its tentacles. It’s known to some as the Raging Goddess. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,hatterene-gigantamax,hatterene-gigantamax,hatterene-gigantamax,hatterene-gigantamax,hatterene-gigantamax,hatterene gigantamax
kingler-gigantamax,,./gifs/clear/kingler-gigantamax.gif,./gifs/blacked/kingler-gigantamax.gif,"Gigantamax Kingler is a Water-type Pokémon. The flow of Gigantamax energy has spurred this Pokémon’s left pincer to grow to an enormous size. That claw can pulverize anything. The bubbles it spews out are strongly alkaline. Any opponents hit by them will have their bodies quickly melted away. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,kingler-gigantamax,kingler-gigantamax,kingler-gigantamax,kingler-gigantamax,kingler-gigantamax,kingler gigantamax
lapras-gigantamax,,./gifs/clear/lapras-gigantamax.gif,./gifs/blacked/lapras-gigantamax.gif,"Gigantamax Lapras is a Water/Ice-type Pokémon. It surrounds itself with a huge ring of gathered ice particles. It uses the ring to smash any icebergs that might impede its graceful swimming. Over 5,000 people can ride on its shell at once. And it’s a very comfortable ride, without the slightest shaking or swaying. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,lapras-gigantamax,lapras-gigantamax,lapras-gigantamax,lapras-gigantamax,lapras-gigantamax,lapras gigantamax
meowth-gigantamax,,./gifs/clear/meowth-gigantamax.gif,./gifs/blacked/meowth-gigantamax.gif,"Gigantamax Meowth is a Normal-type Pokémon. Its body has grown incredibly long and the coin on its forehead has grown incredibly large all thanks to Gigantamax power. The pattern that has appeared on its giant coin is thought to be the key to unlocking the secrets of the Dynamax phenomenon. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,meowth-gigantamax,meowth-gigantamax,meowth-gigantamax,meowth-gigantamax,meowth-gigantamax,meowth gigantamax
pikachu-gigantamax,,./gifs/clear/pikachu-gigantamax.gif,./gifs/blacked/pikachu-gigantamax.gif,"Gigantamax Pikachu is an Electric-type Pokémon. Its Gigantamax power expanded, forming its supersized body and towering tail. When it smashes its opponents with its bolt-shaped tail, it delivers a surge of electricity equivalent to a lightning strike. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,pikachu-gigantamax,pikachu-gigantamax,pikachu-gigantamax,pikachu-gigantamax,pikachu-gigantamax,pikachu gigantamax
orbeetle-gigantamax,,./gifs/clear/orbeetle-gigantamax.gif,./gifs/blacked/orbeetle-gigantamax.gif,"Gigantamax Orbeetle is a bug/psychic-type. Its brain has grown to a gargantuan size, as has the rest of its body. This Pokémon’s intellect and psychic abilities are overpowering. If it were to utilize every last bit of its power, it could control the minds of every living being in its vicinity. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,orbeetle-gigantamax,orbeetle-gigantamax,orbeetle-gigantamax,orbeetle-gigantamax,orbeetle-gigantamax,orbeetle gigantamax
rillaboom-gigantamax,,./gifs/clear/rillaboom-gigantamax.gif,./gifs/blacked/rillaboom-gigantamax.gif,"Gigantamax Rillaboom is a Grass-type Pokémon. Gigantamax energy has caused Rillaboom’s stump to grow into a drum set that resembles a forest. It has become one with its forest of drums and continues to lay down beats that shake all of Galar. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,rillaboom-gigantamax,rillaboom-gigantamax,rillaboom-gigantamax,rillaboom-gigantamax,rillaboom-gigantamax,rillaboom gigantamax
venusaur-gigantamax,,./gifs/clear/venusaur-gigantamax.gif,./gifs/blacked/venusaur-gigantamax.gif,"Gigantamax Venusaur is a Grass/Poison-type Pokémon. When Gigantamaxed huge amounts of pollen burst from it with the force of a volcanic eruption. Breathing in too much of the pollen can cause fainting. In battle, this Pokémon swings around two thick vines. If these vines slammed into a 10-story building, they could easily topple it. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,venusaur-gigantamax,venusaur-gigantamax,venusaur-gigantamax,venusaur-gigantamax,venusaur-gigantamax,venusaur gigantamax
butterfree-gigantamax,,./gifs/clear/butterfree-gigantamax.gif,./gifs/blacked/butterfree-gigantamax.gif,"All Bug-type attacks used by a Gigantamax Butterfree automatically change into G-Max Befuddle. This Bug-type attack damages the opponents and causes them all to become paralyzed, poisoned, or asleep.",0.0,gmax,butterfree-gigantamax,butterfree-gigantamax,butterfree-gigantamax,butterfree-gigantamax,butterfree-gigantamax,butterfree gigantamax
machamp-gigantamax,,./gifs/clear/machamp-gigantamax.gif,./gifs/blacked/machamp-gigantamax.gif,"When Machamp is Gigantamaxed, its Fighting-type attacks will be transformed into G-Max Chi Strike. This move raises the chance of critical hits for Machamp and its allies.",0.0,gmax,machamp-gigantamax,machamp-gigantamax,machamp-gigantamax,machamp-gigantamax,machamp-gigantamax,machamp gigantamax
eevee-gigantamax,,./gifs/clear/eevee-gigantamax.gif,./gifs/blacked/eevee-gigantamax.gif,All Normal-type attacks used by a Gigantamax Eevee automatically change into G-Max Cuddle. This Normal-type attack damages the opponent and infatuates Pokemon of the opposite gender.,0.0,gmax,eevee-gigantamax,eevee-gigantamax,eevee-gigantamax,eevee-gigantamax,eevee-gigantamax,eevee gigantamax
melmetal-gigantamax,,./gifs/clear/melmetal-gigantamax.gif,./gifs/blacked/melmetal-gigantamax.gif,"When Melmetal is Gigantamaxed, its Steel-type attacks will be transformed into G-Max Meltdown. This move makes opponents incapable of using the same move twice in a row.",0.0,gmax,melmetal-gigantamax,melmetal-gigantamax,melmetal-gigantamax,melmetal-gigantamax,melmetal-gigantamax,melmetal gigantamax
corviknight-gigantamax,,./gifs/clear/corviknight-gigantamax.gif,./gifs/blacked/corviknight-gigantamax.gif,"All Flying-type attacks used by a Gigantamax Corviknight automatically change into 'G-Max Wind Rage. This Flying-type attack damages the opponent and removes effects life any Terrain, Spikes, Reflect, Light Screen, etc.",0.0,gmax,corviknight-gigantamax,corviknight-gigantamax,corviknight-gigantamax,corviknight-gigantamax,corviknight-gigantamax,corviknight gigantamax
drednaw-gigantamax,,./gifs/clear/drednaw-gigantamax.gif,./gifs/blacked/drednaw-gigantamax.gif,All Water-type moves used by a Gigantamax Drednaw automatically change into 'G-Max Stonesurge. This Water-type attack deals damage to an opponent and produces sharp rocks that work as a battlefield hazard which deals damage to any Pokemon entering the field.,0.0,gmax,drednaw-gigantamax,drednaw-gigantamax,drednaw-gigantamax,drednaw-gigantamax,drednaw-gigantamax,drednaw gigantamax
sandaconda-gigantamax,,./gifs/clear/sandaconda-gigantamax.gif,./gifs/blacked/sandaconda-gigantamax.gif,"Its sand pouch has grown to tremendous proportions. More than 1,000,000 tons of sand now swirl around its body.",0.0,gmax,sandaconda-gigantamax,sandaconda-gigantamax,sandaconda-gigantamax,sandaconda-gigantamax,sandaconda-gigantamax,sandaconda gigantamax
toxtricity-gigantamax,,./gifs/clear/toxtricity-gigantamax.gif,./gifs/blacked/toxtricity-gigantamax.gif,"When Toxtricity is Gigantamaxed, its Electric-type attacks will be transformed into G-Max Stun Shock. This move poisons or paralyzes opponents.",0.0,gmax,toxtricity-gigantamax,toxtricity-gigantamax,toxtricity-gigantamax,toxtricity-gigantamax,toxtricity-gigantamax,toxtricity gigantamax
alcremie-gigantamax,,./gifs/clear/alcremie-gigantamax.gif,./gifs/blacked/alcremie-gigantamax.gif,All Fairy-type attacks used by a Gigantamax Alcremie automatically change into 'G-Max Finale. This Fairy-type attack deals damage to an opponent while simultaneously healing all ally Pokemon on Alcremie's side of the field.,0.0,gmax,alcremie-gigantamax,alcremie-gigantamax,alcremie-gigantamax,alcremie-gigantamax,alcremie-gigantamax,alcremie gigantamax
cinderace-gigantamax,,./gifs/clear/cinderace-gigantamax.gif,./gifs/blacked/cinderace-gigantamax.gif,"Your starter will gain a Gigantamax form through an event in the first Pokemon Sword and Shield expansions, The Isle of Armor. Where or when this is done is currently unknown.",0.0,gmax,cinderace-gigantamax,cinderace-gigantamax,cinderace-gigantamax,cinderace-gigantamax,cinderace-gigantamax,cinderace gigantamax
inteleon-gigantamax,,,,,,,,,,,,
urshifu-single-strike-style-gigantamax,,,,,,,,,,,,
urshifu-rapid-strike-style-gigantamax,,,,,,,,,,,,
venusaur-mega,,./gifs/clear/venusaur-mega.gif,./gifs/blacked/venusaur-mega.gif,"Mega Venusaur is the Mega Evolution of Venusaur which is activated via the use of a Mega Stone, officially unveiled during the Pokémon Direct on 4th September, 2013.",0.0,mega,venusaur-mega,venusaur-mega,venusaur-mega,venusaur-mega,venusaur-mega,venusaur mega
charizard-y-mega,,,,,,,,,,,,
charizard-x-mega,,,,,,,,,,,,
blastoise-mega,,./gifs/clear/blastoise-mega.gif,./gifs/blacked/blastoise-mega.gif,"Mega Blastoise is the Mega Evolution of Blastoise via the use of a Mega Stone, officially unveiled during the Pokémon Direct on the 4th September, 2013.",0.0,mega,blastoise-mega,blastoise-mega,blastoise-mega,blastoise-mega,blastoise-mega,blastoise mega
alakazam-mega,,./gifs/clear/alakazam-mega.gif,./gifs/blacked/alakazam-mega.gif,"Mega Alakazam is the Mega Evolution of Alakazam, activated by using Mega Stone, was revealed in the August 2013 edition of CoroCoro. It remains a pure Psychic-Type.",0.0,mega,alakazam-mega,alakazam-mega,alakazam-mega,alakazam-mega,alakazam-mega,alakazam mega
gengar-mega,,./gifs/clear/gengar-mega.gif,./gifs/blacked/gengar-mega.gif,"Mega Gengar is the Mega Evolution of Gengar via the use of a Gengarite. It is a Ghost/Poison-Type, and is known as the Shadow Pokémon.",0.0,mega,gengar-mega,gengar-mega,gengar-mega,gengar-mega,gengar-mega,gengar mega
kangaskhan-mega,,./gifs/clear/kangaskhan-mega.gif,./gifs/blacked/kangaskhan-mega.gif,"Mega Kangaskhan is the Mega Evolution of Kangaskhan, activated by using the Mega Stone.",0.0,mega,kangaskhan-mega,kangaskhan-mega,kangaskhan-mega,kangaskhan-mega,kangaskhan-mega,kangaskhan mega
pinsir-mega,,./gifs/clear/pinsir-mega.gif,./gifs/blacked/pinsir-mega.gif,Mega Pinsir is the Mega Evolution of Pinsir which is activated via the use of a Mega Stone.,0.0,mega,pinsir-mega,pinsir-mega,pinsir-mega,pinsir-mega,pinsir-mega,pinsir mega
gyarados-mega,,./gifs/clear/gyarados-mega.gif,./gifs/blacked/gyarados-mega.gif,Mega Gyarados is the Mega Evolution of Gyarados which is activated via the use of a Mega Stone.,0.0,mega,gyarados-mega,gyarados-mega,gyarados-mega,gyarados-mega,gyarados-mega,gyarados mega
aerodactyl-mega,,./gifs/clear/aerodactyl-mega.gif,./gifs/blacked/aerodactyl-mega.gif,Mega Aerodactyl evolves from Aerodactyl from the use of a Aerodactylite.,0.0,mega,aerodactyl-mega,aerodactyl-mega,aerodactyl-mega,aerodactyl-mega,aerodactyl-mega,aerodactyl mega
mewtwo-y-mega,,,,,,,,,,,,
mewtwo-x-mega,,,,,,,,,,,,
ampharos-mega,,./gifs/clear/ampharos-mega.gif,./gifs/blacked/ampharos-mega.gif,"Mega Ampharos is the Mega Evolution of Ampharos, activated by using the Mega Stone, first revealed in the August 2013 edition of CoroCoro. It is an Electric/Dragon-Type, and is known as the Light Pokémon.",0.0,mega,ampharos-mega,ampharos-mega,ampharos-mega,ampharos-mega,ampharos-mega,ampharos mega
scizor-mega,,,,,,,,,,,,
heracross-mega,,./gifs/clear/heracross-mega.gif,./gifs/blacked/heracross-mega.gif,Mega Heracross is the Mega Evolution of Heracross which is activated via the use of a Mega Stone.,0.0,mega,heracross-mega,heracross-mega,heracross-mega,heracross-mega,heracross-mega,heracross mega
houndoom-mega,,./gifs/clear/houndoom-mega.gif,./gifs/blacked/houndoom-mega.gif,Mega Houndoom is the Mega Evolution of Houndoom which is activated via the use of a Mega Stone.,0.0,mega,houndoom-mega,houndoom-mega,houndoom-mega,houndoom-mega,houndoom-mega,houndoom mega
tyranitar-mega,,./gifs/clear/tyranitar-mega.gif,./gifs/blacked/tyranitar-mega.gif,"Mega Tyranitar is the Mega Evolution of Tyranitar, obtainable by using the Mega Stone, officially unveiled in the November issue of CoroCoro Magazine. It is a Rock/Dark-Type, and is known as the Armor Pokémon.",0.0,mega,tyranitar-mega,tyranitar-mega,tyranitar-mega,tyranitar-mega,tyranitar-mega,tyranitar mega
blaziken-mega,,./gifs/clear/blaziken-mega.gif,./gifs/blacked/blaziken-mega.gif,Mega Blaziken is a Fire/Fighting-Type Mega Evolution that made its debut in Pokémon X and Y.,0.0,mega,blaziken-mega,blaziken-mega,blaziken-mega,blaziken-mega,blaziken-mega,blaziken mega
gardevoir-mega,,./gifs/clear/gardevoir-mega.gif,./gifs/blacked/gardevoir-mega.gif,Mega Gardevoir is the Mega Evolution of Gardevoir which is activated via the use of a Mega Stone.,0.0,mega,gardevoir-mega,gardevoir-mega,gardevoir-mega,gardevoir-mega,gardevoir-mega,gardevoir mega
mawile-mega,,./gifs/clear/mawile-mega.gif,./gifs/blacked/mawile-mega.gif,"Mega Mawile is the Mega Evolution of Mawile, activated by using the Mega Stone, was revealed in the August 2013 edition of CoroCoro. It is a Steel/Fairy-Type, and is known as the Deceiver Pokémon.",0.0,mega,mawile-mega,mawile-mega,mawile-mega,mawile-mega,mawile-mega,mawile mega
aggron-mega,,,,,,,,,,,,
medicham-mega,,./gifs/clear/medicham-mega.gif,./gifs/blacked/medicham-mega.gif,Mega Medicham is the Mega Evolution of Medicham which is activated via the use of a Mega Stone.,0.0,mega,medicham-mega,medicham-mega,medicham-mega,medicham-mega,medicham-mega,medicham mega
manectric-mega,,./gifs/clear/manectric-mega.gif,./gifs/blacked/manectric-mega.gif,"Mega Manectric is the Mega Evolution of Manectric, activated by using Mega Stone, was revealed in the August 2013 edition of CoroCoro. It remains a pure Electric-Type.",0.0,mega,manectric-mega,manectric-mega,manectric-mega,manectric-mega,manectric-mega,manectric mega
banette-mega,,./gifs/clear/banette-mega.gif,./gifs/blacked/banette-mega.gif,"Mega Banette is the Mega Evolution of Banette via the use of a Banettite. It is a Ghost-Type, and is known as the Marionette Pokémon. Mega Banette uses the Prankster Ability, which gives priority to status-inducing moves.",0.0,mega,banette-mega,banette-mega,banette-mega,banette-mega,banette-mega,banette mega
absol-mega,,./gifs/clear/absol-mega.gif,./gifs/blacked/absol-mega.gif,"Mega Absol is the Mega Evolution of Absol, activated by using the Mega Stone, was revealed in the August 2013 edition of CoroCoro. It is a Dark-Type, and is known as the Disaster Pokémon.",0.0,mega,absol-mega,absol-mega,absol-mega,absol-mega,absol-mega,absol mega
latias-mega,,./gifs/clear/latias-mega.gif,./gifs/blacked/latias-mega.gif,"Mega Latias, the Mega Evolution of Latias activated by using Mega Stone, was discovered by hackers in Pokémon X and Pokémon Y. It retains its Dragon and Psychic-typings.",0.0,mega,latias-mega,latias-mega,latias-mega,latias-mega,latias-mega,latias mega
