name,clear_path,blacked_path,description
toxicroak,./gifs/clear/toxicroak.gif,./gifs/blacked/toxicroak.gif,"Toxicroak is the 130th Pokémon in the Sinnoh Pokédex. it is a Poison/Fighting Type, and is known as the Toxic Mouth Pokémon."
toxtricity-gigantamax,./gifs/clear/toxtricity-gigantamax.gif,./gifs/blacked/toxtricity-gigantamax.gif,"When Toxtricity is Gigantamaxed, its Electric-type attacks will be transformed into G-Max Stun Shock. This move poisons or paralyzes opponents."
toxtricity,./gifs/clear/toxtricity.gif,./gifs/blacked/toxtricity.gif,"Toxtricity is the 312th Pokémon in the Galar Pokédex. It is a Electric/Poison-type, and is known as the Punk Pokémon."
tranquill,./gifs/clear/tranquill.gif,./gifs/blacked/tranquill.gif,Tranquill is the 26th Pokémon in the Unova Pokédex. It is a Normal/Flying Type and it is known as the Wild Pigeon Pokémon.
trapinch,./gifs/clear/trapinch.gif,./gifs/blacked/trapinch.gif,"Trapinch is the 116th Pokémon in the Hoenn Pokédex. It is a Ground-Type, and it is known as the Ant Pit Pokémon."
treecko,./gifs/clear/treecko.gif,./gifs/blacked/treecko.gif,"Treecko is the first Pokémon in the Hoenn Pokédex. It is a Grass Type, and is known as the Wood Gecko Pokémon."
trevenant,./gifs/clear/trevenant.gif,./gifs/blacked/trevenant.gif,"Trevenant is the 62nd Pokémon in the Kalos Mountain Pokédex. It is a Ghost/Grass-Type, and is known as the Elder Tree Pokémon."
tropius,./gifs/clear/tropius.gif,./gifs/blacked/tropius.gif,"Tropius is the 150th Pokémon in the Hoenn Pokédex. It is a Grass/Flying type, and is known as the Fruit Pokémon."
trubbish,./gifs/clear/trubbish.gif,./gifs/blacked/trubbish.gif,"Trubbish is the 74th Pokémon in the Unova Pokédex. It is a Poison-Type, and it is known as the Trash Bag Pokémon."
trumbeak,./gifs/clear/trumbeak.gif,./gifs/blacked/trumbeak.gif,"Trumbeak is the 11th Pokémon in the Alola Pokédex. It is a Normal/Flying type, and is known as the Bugle Beak Pokémon."
tsareena,./gifs/clear/tsareena.gif,./gifs/blacked/tsareena.gif,"Tsareena is the 173rd Pokémon in the Alola Pokédex. It is a Grass type, and is known as the Fruit Pokémon."
turtonator,./gifs/clear/turtonator.gif,./gifs/blacked/turtonator.gif,"Turtonator is the 224th Pokémon in the Alola Pokédex. It is a Fire/Dragon type, and is known as the Blast Turtle Pokémon."
turtwig,./gifs/clear/turtwig.gif,./gifs/blacked/turtwig.gif,"Turtwig is the first Pokémon in the Sinnoh Pokédex. It is a Grass Type, and it is known as the Tiny Leaf Pokémon."
tympole,./gifs/clear/tympole.gif,./gifs/blacked/tympole.gif,"Tympole is the 41st Pokémon in the Unova Pokédex. It is a Water Type, and it is known as the Tadpole Pokémon."
tynamo,./gifs/clear/tynamo.gif,./gifs/blacked/tynamo.gif,"Tynamo is the 108th Pokémon in the Unova Pokédex. It is an Electric Type, and it is known as the EleFish Pokémon."
type:null,./gifs/clear/typenull.gif,./gifs/blacked/typenull.gif,"Type: Null is the 203rd Pokémon in the Alola Pokédex. It is a Normal type, and is known as the Synthetic Pokémon."
typhlosion,./gifs/clear/typhlosion.gif,./gifs/blacked/typhlosion.gif,"Typhlosion , the Volcano Pokémon, is the last stage in the evolutionary chain of the Generation II Fire type starter, Cyndaquil. It is the sixth Pokémon in the Johto Pokédex."
tyranitar-mega,./gifs/clear/tyranitar-mega.gif,./gifs/blacked/tyranitar-mega.gif,"Mega Tyranitar is the Mega Evolution of Tyranitar, obtainable by using the Mega Stone, officially unveiled in the November issue of CoroCoro Magazine. It is a Rock/Dark-Type, and is known as the Armor Pokémon."
tyranitar,./gifs/clear/tyranitar.gif,./gifs/blacked/tyranitar.gif,"Tyranitar is the 251st Pokémon in the Johto Pokédex. It is a Rock/Dark-Type, and is known as the Armor Pokémon."
tyrantrum,./gifs/clear/tyrantrum.gif,./gifs/blacked/tyrantrum.gif,"Tyrantrum is the 65th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Dragon-Type, and is known as the Despot Pokémon."
tyrogue,./gifs/clear/tyrogue.gif,./gifs/blacked/tyrogue.gif,"Tyrogue is a fighting-type Pokémon introduced in Generation II. It evoles into one of three different Pokémon at level 20. It will evolve into Hitmonlee if its attack is higher than its defense, Hitmonchan if its defense is higher than its attack, or Hitmontop if its attack and defense are equal."
tyrunt,./gifs/clear/tyrunt.gif,./gifs/blacked/tyrunt.gif,"Tyrunt is the 64th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Dragon-Type, and is known as the Royal Heir Pokémon."
umbreon,./gifs/clear/umbreon.gif,./gifs/blacked/umbreon.gif,"Umbreon is the 185th Pokémon in the Johto Pokédex. It is a Dark-Type, and is known as the Moonlight Pokémon."
unfezant,./gifs/clear/unfezant.gif,./gifs/blacked/unfezant.gif,"Unfezant is the 27th Pokémon in the Unova Pokédex. It is a Normal/Flying Type, and it is known as the Pride Pokémon."
unown,./gifs/clear/unown.gif,./gifs/blacked/unown.gif,"Unown is a fictional creature in the Pokemon series. Unown is a pokemon derived from the English alphabet and is the first Pokemon known to have multiple forms. At first, there were only 26 Unown know in the Pokemon world , but during the 3rd Generation of games, Unown ! and ? were introduced."
ursaring,./gifs/clear/ursaring.gif,./gifs/blacked/ursaring.gif,Ursaring is a normal-type Pokémon introduced in Generation II. It evolves from Teddiursa at level 30.
urshifu-gigantamax,./gifs/clear/urshifu-gigantamax.gif,./gifs/blacked/urshifu-gigantamax.gif,Gigantamax Urshifu's appearance changes based on whether you have a Single Strike Style or Rapid Strike Style Urshifu. How to get the different evolutions is still a mystery and the G-Max moves haven't been revealed yet.
urshifu,./gifs/clear/urshifu.gif,./gifs/blacked/urshifu.gif,"Urshifu  is the 892nd Pokémon which is a Fighting-type Legendary Pokémon introduced in Generation VIII.  It has one of two different secondary types:  Dark or Water."
uxie,./gifs/clear/uxie.gif,./gifs/blacked/uxie.gif,"Uxie is the 146th Pokémon in the Sinnoh Pokédex. It is a Psychic Type, and is known as the Knowledge Pokémon."
vanillish,./gifs/clear/vanillish.gif,./gifs/blacked/vanillish.gif,"Vanillish is the 89th Pokémon in the Unova Pokédex. It is an Ice Type, and is known as the Icy Snow Pokémon."
vanillite,./gifs/clear/vanillite.gif,./gifs/blacked/vanillite.gif,"Vanillite is the 88th Pokémon in the Unova Pokédex. It is an Ice Type, and it is known as the Fresh Snow Pokémon."
vanilluxe,./gifs/clear/vanilluxe.gif,./gifs/blacked/vanilluxe.gif,"Vanilluxe is the 90th Pokémon in the Unova Pokédex. It is an Ice Type, and is known as the Snowstorm Pokémon."
vaporeon,./gifs/clear/vaporeon.gif,./gifs/blacked/vaporeon.gif,"Vaporeon is the 134th Pokémon in the Pokédex. It is a Water-Type, and is known as the Bubble Jet Pokémon."
venipede,./gifs/clear/venipede.gif,./gifs/blacked/venipede.gif,"Venipede is the 49th Pokémon in the Unova Pokédex. It is a Bug/Poison type, and it is known as the Centipede Pokémon."
venomoth,./gifs/clear/venomoth.gif,./gifs/blacked/venomoth.gif,"Venomoth is the 49th Pokémon in the Pokédex. It is a Bug/Poison-Type, and is known as the Poison Moth Pokémon."
venonat,./gifs/clear/venonat.gif,./gifs/blacked/venonat.gif,"Venonat is the 48th Pokémon in the Pokédex. It is a Bug/Poison-Type, and is known as the Insect Pokémon."
venusaur-gigantamax,./gifs/clear/venusaur-gigantamax.gif,./gifs/blacked/venusaur-gigantamax.gif,"Huge amounts of pollen burst from it with the force of a volcanic eruption. Breathing in too much of the pollen can cause fainting."
venusaur-mega,./gifs/clear/venusaur-mega.gif,./gifs/blacked/venusaur-mega.gif,"Mega Venusaur is the Mega Evolution of Venusaur which is activated via the use of a Mega Stone, officially unveiled during the Pokémon Direct on 4th September, 2013."
venusaur,./gifs/clear/venusaur.gif,./gifs/blacked/venusaur.gif,"Venusaur is the third Pokémon in the Pokédex. It is a Grass/Poison Type, and it is known as the Seed Pokémon."
vespiquen,./gifs/clear/vespiquen.gif,./gifs/blacked/vespiquen.gif,"Vespiquen is the 54th Pokémon in the Sinnoh Pokédex. She is a Bug/Flying Type, and is known as the Beehive Pokémon."
vibrava,./gifs/clear/vibrava.gif,./gifs/blacked/vibrava.gif,"Vibrava is the 117th Pokémon in the Hoenn Pokédex. It is a Ground/Dragon-Type, and it is known as the Vibration Pokémon."
victini,./gifs/clear/victini.gif,./gifs/blacked/victini.gif,Victini is an event only Psychic/Fire type Legendary Pokémon that debuts in the Generation V games Pokémon Black and White. It also stars in Pokémon Movie 14: Victini & The Black Hero.
victreebel,./gifs/clear/victreebel.gif,./gifs/blacked/victreebel.gif,"Victreebel is the 71st Pokémon in the Pokédex. It is a Grass/Poison-Type, and it is known as the Flycatcher Pokémon."
vigoroth,./gifs/clear/vigoroth.gif,./gifs/blacked/vigoroth.gif,"Vigoroth is the 37th Pokémon in the Hoenn Pokédex. It is a Normal Type, and it is known as the Wild Monkey Pokémon."
vikavolt,./gifs/clear/vikavolt.gif,./gifs/blacked/vikavolt.gif,"Vikavolt is the 29th Pokémon in the Alola Pokédex. It is a Bug/Electric type, and is known as the Stag Beetle Pokémon."
vileplume,./gifs/clear/vileplume.gif,./gifs/blacked/vileplume.gif,"Vileplume is the 45th Pokémon in the Pokédex. It is a Grass/Poison-Type, and is known as the Flower Pokémon."
virizion,./gifs/clear/virizion.gif,./gifs/blacked/virizion.gif,"Virizion is the 146th Pokémon in the Unova Pokedex. It is a Grass/Fighting Type, and it is known as the Grassland Pokémon."
vivillon,./gifs/clear/vivillon.gif,./gifs/blacked/vivillon.gif,"Vivillon is the 22nd Pokémon in the Kalos Central Pokédex. It is a Bug/Flying-Type, and it is known as the Scale Pokémon."
volcanion,./gifs/clear/volcanion.gif,./gifs/blacked/volcanion.gif,"Volcanion is an Event-Only Pokémon for the Generation VI games Pokémon Omega Ruby and Pokémon Alpha Sapphire. It is a Fire/Water-type, the first such typing combination, and it is known as the Steam Pokémon."
volcarona,./gifs/clear/volcarona.gif,./gifs/blacked/volcarona.gif,"Volcarona is the 143rd Pokémon in the Unova Pokédex. It is a Bug/Fire Type, and it is known as the Sun Pokémon."
voltorb,./gifs/clear/voltorb.gif,./gifs/blacked/voltorb.gif,Voltorb is an Electric-type Pokémon. It evolves into Electrode at level 30.
vullaby,./gifs/clear/vullaby.gif,./gifs/blacked/vullaby.gif,"Vullaby is the 135th Pokémon in the Unova Pokédex. It is a Dark/Flying Type, and is known as the Diapered Pokémon."
vulpix-alola,./gifs/clear/vulpix-alola.gif,./gifs/blacked/vulpix-alola.gif,"Alolan Vulpix  is the 253rd Pokémon in the Alola Pokédex. It is an  Ice type, and is known as the Fox Pokémon. It is a regional variant of Vulpix, native to the Alola region."
vulpix,./gifs/clear/vulpix.gif,./gifs/blacked/vulpix.gif,"Vulpix is the 37th Pokémon in the Pokédex. It is a Fire-Type, and is known as the Fox Pokémon."
wailmer,./gifs/clear/wailmer.gif,./gifs/blacked/wailmer.gif,"Wailmer is the 99th Pokémon in the Hoenn Pokédex. It is a Water Type, and is known as the Ball Whale Pokémon."
wailord,./gifs/clear/wailord.gif,./gifs/blacked/wailord.gif,"Wailord is the 100th Pokémon in the Hoenn Pokédex. It is a Water Type, and is known as the Float Whale Pokémon."
walrein,./gifs/clear/walrein.gif,./gifs/blacked/walrein.gif,"Walrein is the 175th Pokémon in the Hoenn Pokédex. It is a Water/Ice Type, and it is known as the Ice Break Pokémon."
wartortle,./gifs/clear/wartortle.gif,./gifs/blacked/wartortle.gif,"Wartortle is the eighth Pokémon in the Pokédex. It is a Water Type, and it is known as the Turtle Pokemon."
watchog,./gifs/clear/watchog.gif,./gifs/blacked/watchog.gif,"Watchog is the 11th Pokémon in the Unova Pokédex. It is a Normal Type, and it is known as the Lookout Pokémon."
weavile,./gifs/clear/weavile.gif,./gifs/blacked/weavile.gif,"Weavile is the 145th Pokémon in the Sinnoh Pokédex. It is a Dark/Ice-Type, and is known as the Sharp Claw Pokémon."
weedle,./gifs/clear/weedle.gif,./gifs/blacked/weedle.gif,"Weedle is the 13th Pokémon in the Pokédex. It is a Bug/Poison type, and is known as the Hairy Bug Pokémon."
weepinbell,./gifs/clear/weepinbell.gif,./gifs/blacked/weepinbell.gif,"Weepinbell is the 70th Pokémon in the Pokédex. It is a Grass/Poison-Type, and is known as the Flycatcher Pokémon."
weezing-galar,./gifs/clear/weezing-galar.gif,./gifs/blacked/weezing-galar.gif,"Galarian Weezing is the 251st Pokémon in the Galar Pokédex. It is a Poison/Fairy-type, and is known as the Poison Gas Pokémon. It is a regional variant of  Weezing, native to the Galar region."
weezing,./gifs/clear/weezing.gif,./gifs/blacked/weezing.gif,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found."
whimsicott,./gifs/clear/whimsicott.gif,./gifs/blacked/whimsicott.gif,"Whimsicott is the 53rd Pokémon in the Unova Pokédex. It is a Grass/Fairy type, and it is known as the Windveiled Pokémon."
whirlipede,./gifs/clear/whirlipede.gif,./gifs/blacked/whirlipede.gif,"Whirlpede is the 50th Pokémon in the Unova Pokédex. It is a Bug/Poison type, and it is known as the Curlipede Pokémon."
whiscash,./gifs/clear/whiscash.gif,./gifs/blacked/whiscash.gif,"Whiscash is the 128th Pokémon in the Hoenn Pokédex. It is a Water/Ground-Type, and it is known as the Whiskers Pokémon."
whismur,./gifs/clear/whismur.gif,./gifs/blacked/whismur.gif,"Whismur is the 45th Pokémon in the Hoenn Pokédex. It is a Normal Type, and it is known as the Whisper Pokémon."
wigglytuff,./gifs/clear/wigglytuff.gif,./gifs/blacked/wigglytuff.gif,"Wigglytuff is the 40th Pokémon in the Pokédex. Prior to Generation VI Wigglytuff was a Normal-Type, from then onward becoming a Normal-Fairy/Type, and it is known as the Balloon Pokémon."
wimpod,./gifs/clear/wimpod.gif,./gifs/blacked/wimpod.gif,"Wimpod is the 182nd Pokémon in the Alola Pokédex. It is a Bug/Water type, and is known as the Turn Tail Pokémon."
wingull,./gifs/clear/wingull.gif,./gifs/blacked/wingull.gif,"Wingull is the 27th Pokémon in the Hoenn Pokédex. It is a Water/Flying Type, and is classified as the Seagull Pokémon."
wishiwashi,./gifs/clear/wishiwashi.gif,./gifs/blacked/wishiwashi.gif,"Wishiwashi is the 110th Pokémon in the Alola Pokédex. It is a Water type, and is known as the Small Fry Pokémon."
wobbuffet,./gifs/clear/wobbuffet.gif,./gifs/blacked/wobbuffet.gif,"Wobbuffet is the 202nd Pokémon in the Pokédex. It is a Psychic-Type, and it is known as the Patient Pokémon."
woobat,./gifs/clear/woobat.gif,./gifs/blacked/woobat.gif,"Woobat is the 33rd Pokémon in the Unova Pokédex. It is a Psychic/Flying-Type, and it is known as the Bat Pokémon."
wooloo,./gifs/clear/wooloo.gif,./gifs/blacked/wooloo.gif,"Wooloo is the 34th Pokémon in the Galar Pokédex. It is a Normal-type, and is known as the Sheep Pokémon."
wooper,./gifs/clear/wooper.gif,./gifs/blacked/wooper.gif,"Wooper  is the 192nd Pokémon introduced in Generation II. It is a dual water and ground type Pokémon, and it is known as the "Water Fish Pokémon"."
wormadam,./gifs/clear/wormadam.gif,./gifs/blacked/wormadam.gif,"Wormadam is the 46th Pokémon in the Sinnoh Pokédex. It is a Pokémon with three different typings: Bug/Grass, Bug/Ground, and Bug/Steel, and it is known as the Bagworm Pokémon."
wurmple,./gifs/clear/wurmple.gif,./gifs/blacked/wurmple.gif,"Wurmple is the 14th Pokémon in the Hoenn Pokédex. It is a Bug Type, and is classified as the Worm Pokémon."
wynaut,./gifs/clear/wynaut.gif,./gifs/blacked/wynaut.gif,"Wynaut is the 160th Pokémon in the Hoenn Pokédex. It is a Psychic-Type, and it is known as the Bright Pokémon."
xatu,./gifs/clear/xatu.gif,./gifs/blacked/xatu.gif,"Xatu is a Psychic and Flying. Xatu has two abilities which are both useful when battling an opponent. The first of the abilities is Synchronize. This gives Xatu a chance to deal even more damage if it is losing. The Second of the two abilities is Early Bird. This allows Xatu to wake up earlier when under the Sleep condition. Xatu is part of the Egg Group, Flying, and will hatch after 5,120 steps. It will take 1,000,000 experience points to level up Xatu to Level 100."
xerneas,./gifs/clear/xerneas.gif,./gifs/blacked/xerneas.gif,"Xerneas is the 148th Pokémon in the Kalos Mountain Pokédex. It is a Fairy-Type, and is known as the Life Pokémon."
xurkitree,./gifs/clear/xurkitree.gif,./gifs/blacked/xurkitree.gif,"Xurkitree , code named UB-03 Lighting, is the 296th Pokémon in the Alola Pokédex. It is an Electric type, and is known as the Glowing Pokémon. It is classified as an Ultra Beast."
yamask-galar,./gifs/clear/yamask-galar.gif,./gifs/blacked/yamask-galar.gif,"Galarian Yamask  is the 327th Pokémon in the Galar Pokédex. It is a Ghost-type, and it is known as the Spirit Pokémon. It is a regional variant of Yamask, native to the Galar region."
yamask,./gifs/clear/yamask.gif,./gifs/blacked/yamask.gif,"Yamask is the 68th Pokémon in the Unova Pokédex. It is a Ghost-Type, and it is known as the Spirit Pokémon."
yamper,./gifs/clear/yamper.gif,./gifs/blacked/yamper.gif,"Yamper is the 46th Pokémon in the Galar Pokédex. It is an Electric-type, and is known as the Puppy Pokémon."
yanmega,./gifs/clear/yanmega.gif,./gifs/blacked/yanmega.gif,"Yanmega is the 184th Pokémon in the Sinnoh Pokédex. It is a Bug/Flying Type, and is known as the Ogre Darner Pokémon."
