name,pokedex_num,clear_path,blacked_path,description,tier,generation
tyrantrum,697.0,./gifs/clear/tyrantrum.gif,./gifs/blacked/tyrantrum.gif,"Tyrantrum is the 65th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Dragon-Type, and is known as the Despot Pokémon.",0.0,kalos
tyrogue,236.0,./gifs/clear/tyrogue.gif,./gifs/blacked/tyrogue.gif,"Tyrogue is a fighting-type Pokémon introduced in Generation II. It evoles into one of three different Pokémon at level 20. It will evolve into Hitmonlee if its attack is higher than its defense, Hitmonchan if its defense is higher than its attack, or Hitmontop if its attack and defense are equal.",0.0,johto
tyrunt,696.0,./gifs/clear/tyrunt.gif,./gifs/blacked/tyrunt.gif,"Tyrunt is the 64th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Dragon-Type, and is known as the Royal Heir Pokémon.",0.0,kalos
umbreon,197.0,./gifs/clear/umbreon.gif,./gifs/blacked/umbreon.gif,"Umbreon is the 185th Pokémon in the Johto Pokédex. It is a Dark-Type, and is known as the Moonlight Pokémon.",0.0,johto
unfezant,521.0,./gifs/clear/unfezant.gif,./gifs/blacked/unfezant.gif,"Unfezant is the 27th Pokémon in the Unova Pokédex. It is a Normal/Flying Type, and it is known as the Pride Pokémon.",0.0,unova
unown,201.0,./gifs/clear/unown.gif,./gifs/blacked/unown.gif,"Unown is a fictional creature in the Pokemon series. Unown is a pokemon derived from the English alphabet and is the first Pokemon known to have multiple forms. At first, there were only 26 Unown know in the Pokemon world , but during the 3rd Generation of games, Unown ! and ? were introduced.",0.0,johto
ursaring,217.0,./gifs/clear/ursaring.gif,./gifs/blacked/ursaring.gif,Ursaring is a normal-type Pokémon introduced in Generation II. It evolves from Teddiursa at level 30.,0.0,johto
urshifu-gigantamax,,./gifs/clear/urshifu-gigantamax.gif,./gifs/blacked/urshifu-gigantamax.gif,Gigantamax Urshifu's appearance changes based on whether you have a Single Strike Style or Rapid Strike Style Urshifu. How to get the different evolutions is still a mystery and the G-Max moves haven't been revealed yet.,0.0,gmax
urshifu,892.0,./gifs/clear/urshifu.gif,./gifs/blacked/urshifu.gif,Urshifu  is the 892nd Pokémon which is a Fighting-type Legendary Pokémon introduced in Generation VIII.  It has one of two different secondary types:  Dark or Water.,0.0,
uxie,480.0,./gifs/clear/uxie.gif,./gifs/blacked/uxie.gif,"Uxie is the 146th Pokémon in the Sinnoh Pokédex. It is a Psychic Type, and is known as the Knowledge Pokémon.",0.0,
vanillish,583.0,./gifs/clear/vanillish.gif,./gifs/blacked/vanillish.gif,"Vanillish is the 89th Pokémon in the Unova Pokédex. It is an Ice Type, and is known as the Icy Snow Pokémon.",0.0,unova
vanillite,582.0,./gifs/clear/vanillite.gif,./gifs/blacked/vanillite.gif,"Vanillite is the 88th Pokémon in the Unova Pokédex. It is an Ice Type, and it is known as the Fresh Snow Pokémon.",0.0,unova
vanilluxe,584.0,./gifs/clear/vanilluxe.gif,./gifs/blacked/vanilluxe.gif,"Vanilluxe is the 90th Pokémon in the Unova Pokédex. It is an Ice Type, and is known as the Snowstorm Pokémon.",0.0,unova
vaporeon,134.0,./gifs/clear/vaporeon.gif,./gifs/blacked/vaporeon.gif,"Vaporeon is the 134th Pokémon in the Pokédex. It is a Water-Type, and is known as the Bubble Jet Pokémon.",0.0,kanto
venipede,543.0,./gifs/clear/venipede.gif,./gifs/blacked/venipede.gif,"Venipede is the 49th Pokémon in the Unova Pokédex. It is a Bug/Poison type, and it is known as the Centipede Pokémon.",0.0,unova
venomoth,49.0,./gifs/clear/venomoth.gif,./gifs/blacked/venomoth.gif,"Venomoth is the 49th Pokémon in the Pokédex. It is a Bug/Poison-Type, and is known as the Poison Moth Pokémon.",0.0,kanto
venonat,48.0,./gifs/clear/venonat.gif,./gifs/blacked/venonat.gif,"Venonat is the 48th Pokémon in the Pokédex. It is a Bug/Poison-Type, and is known as the Insect Pokémon.",0.0,kanto
venusaur-gigantamax,,./gifs/clear/venusaur-gigantamax.gif,./gifs/blacked/venusaur-gigantamax.gif,Huge amounts of pollen burst from it with the force of a volcanic eruption. Breathing in too much of the pollen can cause fainting.,0.0,gmax
venusaur-mega,,./gifs/clear/venusaur-mega.gif,./gifs/blacked/venusaur-mega.gif,"Mega Venusaur is the Mega Evolution of Venusaur which is activated via the use of a Mega Stone, officially unveiled during the Pokémon Direct on 4th September, 2013.",0.0,mega
venusaur,3.0,./gifs/clear/venusaur.gif,./gifs/blacked/venusaur.gif,"Venusaur is the third Pokémon in the Pokédex. It is a Grass/Poison Type, and it is known as the Seed Pokémon.",0.0,kanto
vespiquen,416.0,./gifs/clear/vespiquen.gif,./gifs/blacked/vespiquen.gif,"Vespiquen is the 54th Pokémon in the Sinnoh Pokédex. She is a Bug/Flying Type, and is known as the Beehive Pokémon.",0.0,
vibrava,329.0,./gifs/clear/vibrava.gif,./gifs/blacked/vibrava.gif,"Vibrava is the 117th Pokémon in the Hoenn Pokédex. It is a Ground/Dragon-Type, and it is known as the Vibration Pokémon.",0.0,hoenn
victini,494.0,./gifs/clear/victini.gif,./gifs/blacked/victini.gif,Victini is an event only Psychic/Fire type Legendary Pokémon that debuts in the Generation V games Pokémon Black and White. It also stars in Pokémon Movie 14: Victini & The Black Hero.,0.0,unova
victreebel,71.0,./gifs/clear/victreebel.gif,./gifs/blacked/victreebel.gif,"Victreebel is the 71st Pokémon in the Pokédex. It is a Grass/Poison-Type, and it is known as the Flycatcher Pokémon.",0.0,kanto
vigoroth,288.0,./gifs/clear/vigoroth.gif,./gifs/blacked/vigoroth.gif,"Vigoroth is the 37th Pokémon in the Hoenn Pokédex. It is a Normal Type, and it is known as the Wild Monkey Pokémon.",0.0,hoenn
vikavolt,738.0,./gifs/clear/vikavolt.gif,./gifs/blacked/vikavolt.gif,"Vikavolt is the 29th Pokémon in the Alola Pokédex. It is a Bug/Electric type, and is known as the Stag Beetle Pokémon.",0.0,alola
vileplume,45.0,./gifs/clear/vileplume.gif,./gifs/blacked/vileplume.gif,"Vileplume is the 45th Pokémon in the Pokédex. It is a Grass/Poison-Type, and is known as the Flower Pokémon.",0.0,kanto
virizion,640.0,./gifs/clear/virizion.gif,./gifs/blacked/virizion.gif,"Virizion is the 146th Pokémon in the Unova Pokedex. It is a Grass/Fighting Type, and it is known as the Grassland Pokémon.",0.0,unova
vivillon,666.0,./gifs/clear/vivillon.gif,./gifs/blacked/vivillon.gif,"Vivillon is the 22nd Pokémon in the Kalos Central Pokédex. It is a Bug/Flying-Type, and it is known as the Scale Pokémon.",0.0,kalos
volcanion,721.0,./gifs/clear/volcanion.gif,./gifs/blacked/volcanion.gif,"Volcanion is an Event-Only Pokémon for the Generation VI games Pokémon Omega Ruby and Pokémon Alpha Sapphire. It is a Fire/Water-type, the first such typing combination, and it is known as the Steam Pokémon.",0.0,kalos
volcarona,637.0,./gifs/clear/volcarona.gif,./gifs/blacked/volcarona.gif,"Volcarona is the 143rd Pokémon in the Unova Pokédex. It is a Bug/Fire Type, and it is known as the Sun Pokémon.",0.0,unova
voltorb,100.0,./gifs/clear/voltorb.gif,./gifs/blacked/voltorb.gif,Voltorb is an Electric-type Pokémon. It evolves into Electrode at level 30.,0.0,kanto
vullaby,629.0,./gifs/clear/vullaby.gif,./gifs/blacked/vullaby.gif,"Vullaby is the 135th Pokémon in the Unova Pokédex. It is a Dark/Flying Type, and is known as the Diapered Pokémon.",0.0,unova
vulpix-alola,,./gifs/clear/vulpix-alola.gif,./gifs/blacked/vulpix-alola.gif,"Alolan Vulpix  is the 253rd Pokémon in the Alola Pokédex. It is an  Ice type, and is known as the Fox Pokémon. It is a regional variant of Vulpix, native to the Alola region.",0.0,alola
vulpix,37.0,./gifs/clear/vulpix.gif,./gifs/blacked/vulpix.gif,"Vulpix is the 37th Pokémon in the Pokédex. It is a Fire-Type, and is known as the Fox Pokémon.",0.0,kanto
wailmer,320.0,./gifs/clear/wailmer.gif,./gifs/blacked/wailmer.gif,"Wailmer is the 99th Pokémon in the Hoenn Pokédex. It is a Water Type, and is known as the Ball Whale Pokémon.",0.0,hoenn
wailord,321.0,./gifs/clear/wailord.gif,./gifs/blacked/wailord.gif,"Wailord is the 100th Pokémon in the Hoenn Pokédex. It is a Water Type, and is known as the Float Whale Pokémon.",0.0,hoenn
walrein,365.0,./gifs/clear/walrein.gif,./gifs/blacked/walrein.gif,"Walrein is the 175th Pokémon in the Hoenn Pokédex. It is a Water/Ice Type, and it is known as the Ice Break Pokémon.",0.0,hoenn
wartortle,8.0,./gifs/clear/wartortle.gif,./gifs/blacked/wartortle.gif,"Wartortle is the eighth Pokémon in the Pokédex. It is a Water Type, and it is known as the Turtle Pokemon.",0.0,kanto
watchog,505.0,./gifs/clear/watchog.gif,./gifs/blacked/watchog.gif,"Watchog is the 11th Pokémon in the Unova Pokédex. It is a Normal Type, and it is known as the Lookout Pokémon.",0.0,unova
weavile,461.0,./gifs/clear/weavile.gif,./gifs/blacked/weavile.gif,"Weavile is the 145th Pokémon in the Sinnoh Pokédex. It is a Dark/Ice-Type, and is known as the Sharp Claw Pokémon.",0.0,
weedle,13.0,./gifs/clear/weedle.gif,./gifs/blacked/weedle.gif,"Weedle is the 13th Pokémon in the Pokédex. It is a Bug/Poison type, and is known as the Hairy Bug Pokémon.",0.0,kanto
weepinbell,70.0,./gifs/clear/weepinbell.gif,./gifs/blacked/weepinbell.gif,"Weepinbell is the 70th Pokémon in the Pokédex. It is a Grass/Poison-Type, and is known as the Flycatcher Pokémon.",0.0,kanto
weezing-galar,,./gifs/clear/weezing-galar.gif,./gifs/blacked/weezing-galar.gif,"Galarian Weezing is the 251st Pokémon in the Galar Pokédex. It is a Poison/Fairy-type, and is known as the Poison Gas Pokémon. It is a regional variant of  Weezing, native to the Galar region.",0.0,galar
weezing,110.0,./gifs/clear/weezing.gif,./gifs/blacked/weezing.gif,"It grows by feeding on gases released by garbage. Though very rare, triplets have been found.",0.0,kanto
whimsicott,547.0,./gifs/clear/whimsicott.gif,./gifs/blacked/whimsicott.gif,"Whimsicott is the 53rd Pokémon in the Unova Pokédex. It is a Grass/Fairy type, and it is known as the Windveiled Pokémon.",0.0,unova
whirlipede,544.0,./gifs/clear/whirlipede.gif,./gifs/blacked/whirlipede.gif,"Whirlpede is the 50th Pokémon in the Unova Pokédex. It is a Bug/Poison type, and it is known as the Curlipede Pokémon.",0.0,unova
whiscash,340.0,./gifs/clear/whiscash.gif,./gifs/blacked/whiscash.gif,"Whiscash is the 128th Pokémon in the Hoenn Pokédex. It is a Water/Ground-Type, and it is known as the Whiskers Pokémon.",0.0,hoenn
whismur,293.0,./gifs/clear/whismur.gif,./gifs/blacked/whismur.gif,"Whismur is the 45th Pokémon in the Hoenn Pokédex. It is a Normal Type, and it is known as the Whisper Pokémon.",0.0,hoenn
wigglytuff,40.0,./gifs/clear/wigglytuff.gif,./gifs/blacked/wigglytuff.gif,"Wigglytuff is the 40th Pokémon in the Pokédex. Prior to Generation VI Wigglytuff was a Normal-Type, from then onward becoming a Normal-Fairy/Type, and it is known as the Balloon Pokémon.",0.0,kanto
wimpod,767.0,./gifs/clear/wimpod.gif,./gifs/blacked/wimpod.gif,"Wimpod is the 182nd Pokémon in the Alola Pokédex. It is a Bug/Water type, and is known as the Turn Tail Pokémon.",0.0,alola
wingull,278.0,./gifs/clear/wingull.gif,./gifs/blacked/wingull.gif,"Wingull is the 27th Pokémon in the Hoenn Pokédex. It is a Water/Flying Type, and is classified as the Seagull Pokémon.",0.0,hoenn
wishiwashi,746.0,./gifs/clear/wishiwashi.gif,./gifs/blacked/wishiwashi.gif,"Wishiwashi is the 110th Pokémon in the Alola Pokédex. It is a Water type, and is known as the Small Fry Pokémon.",0.0,alola
wobbuffet,202.0,./gifs/clear/wobbuffet.gif,./gifs/blacked/wobbuffet.gif,"Wobbuffet is the 202nd Pokémon in the Pokédex. It is a Psychic-Type, and it is known as the Patient Pokémon.",0.0,johto
woobat,527.0,./gifs/clear/woobat.gif,./gifs/blacked/woobat.gif,"Woobat is the 33rd Pokémon in the Unova Pokédex. It is a Psychic/Flying-Type, and it is known as the Bat Pokémon.",0.0,unova
wooloo,831.0,./gifs/clear/wooloo.gif,./gifs/blacked/wooloo.gif,"Wooloo is the 34th Pokémon in the Galar Pokédex. It is a Normal-type, and is known as the Sheep Pokémon.",0.0,
wooper,194.0,./gifs/clear/wooper.gif,./gifs/blacked/wooper.gif,"Wooper  is the 192nd Pokémon introduced in Generation II. It is a dual water and ground type Pokémon, and it is known as the Water Fish Pokémon"".""",0.0,johto
wormadam,413.0,./gifs/clear/wormadam.gif,./gifs/blacked/wormadam.gif,"Wormadam is the 46th Pokémon in the Sinnoh Pokédex. It is a Pokémon with three different typings: Bug/Grass, Bug/Ground, and Bug/Steel, and it is known as the Bagworm Pokémon.",0.0,
wurmple,265.0,./gifs/clear/wurmple.gif,./gifs/blacked/wurmple.gif,"Wurmple is the 14th Pokémon in the Hoenn Pokédex. It is a Bug Type, and is classified as the Worm Pokémon.",0.0,hoenn
wynaut,360.0,./gifs/clear/wynaut.gif,./gifs/blacked/wynaut.gif,"Wynaut is the 160th Pokémon in the Hoenn Pokédex. It is a Psychic-Type, and it is known as the Bright Pokémon.",0.0,hoenn
xatu,178.0,./gifs/clear/xatu.gif,./gifs/blacked/xatu.gif,"Xatu is a Psychic and Flying. Xatu has two abilities which are both useful when battling an opponent. The first of the abilities is Synchronize. This gives Xatu a chance to deal even more damage if it is losing. The Second of the two abilities is Early Bird. This allows Xatu to wake up earlier when under the Sleep condition. Xatu is part of the Egg Group, Flying, and will hatch after 5,120 steps. It will take 1,000,000 experience points to level up Xatu to Level 100.",0.0,johto
xerneas,716.0,./gifs/clear/xerneas.gif,./gifs/blacked/xerneas.gif,"Xerneas is the 148th Pokémon in the Kalos Mountain Pokédex. It is a Fairy-Type, and is known as the Life Pokémon.",0.0,kalos
xurkitree,796.0,./gifs/clear/xurkitree.gif,./gifs/blacked/xurkitree.gif,"Xurkitree , code named UB-03 Lighting, is the 296th Pokémon in the Alola Pokédex. It is an Electric type, and is known as the Glowing Pokémon. It is classified as an Ultra Beast.",0.0,alola
yamask-galar,,./gifs/clear/yamask-galar.gif,./gifs/blacked/yamask-galar.gif,"Galarian Yamask  is the 327th Pokémon in the Galar Pokédex. It is a Ghost-type, and it is known as the Spirit Pokémon. It is a regional variant of Yamask, native to the Galar region.",0.0,galar
yamask,562.0,./gifs/clear/yamask.gif,./gifs/blacked/yamask.gif,"Yamask is the 68th Pokémon in the Unova Pokédex. It is a Ghost-Type, and it is known as the Spirit Pokémon.",0.0,unova
yamper,835.0,./gifs/clear/yamper.gif,./gifs/blacked/yamper.gif,"Yamper is the 46th Pokémon in the Galar Pokédex. It is an Electric-type, and is known as the Puppy Pokémon.",0.0,
yanmega,469.0,./gifs/clear/yanmega.gif,./gifs/blacked/yanmega.gif,"Yanmega is the 184th Pokémon in the Sinnoh Pokédex. It is a Bug/Flying Type, and is known as the Ogre Darner Pokémon.",0.0,
yungoos,734.0,./gifs/clear/yungoos.gif,./gifs/blacked/yungoos.gif,"Yungoos is the 13th Pokémon in the Alola Pokédex. It is a Normal type, and is known as the Loitering Pokémon.",0.0,alola
yveltal,717.0,./gifs/clear/yveltal.gif,./gifs/blacked/yveltal.gif,"Yveltal is the 149th Pokémon in the Kalos Mountain Pokédex. It is a Dark/Flying-Type, and is known as the Destruction Pokémon.",0.0,kalos
zacian,888.0,./gifs/clear/zacian.gif,./gifs/blacked/zacian.gif,Zacian is the 888th pokemon that is a fairy legendary type introduced in Generation VIII. It is known as the Crowned Sword Pokémon.,0.0,
zamazenta,889.0,./gifs/clear/zamazenta.gif,./gifs/blacked/zamazenta.gif,Zamazenta is the 889th pokemon that is a fighting legendary type pokemon  introduced in Generation VIII. It is known as the Crowned Shield Pokémon.,0.0,
zangoose,335.0,./gifs/clear/zangoose.gif,./gifs/blacked/zangoose.gif,"Zangoose is the 123rd Pokémon in the Hoenn Pokédex. It is a Normal-Type, and it is known as the Cat Ferret Pokémon.",0.0,hoenn
zapdos,145.0,./gifs/clear/zapdos.gif,./gifs/blacked/zapdos.gif,"Zapdos is the 145th Pokémon in the Pokédex. It is an Electric/Flying Type, and it is known as the Electric Pokémon.",0.0,kanto
zarude,893.0,./gifs/clear/zarude.gif,./gifs/blacked/zarude.gif,"Zarude is the 350th pokemon that is dual-type Dark/Grass Mythical Pokémon introduced in Generation VIII. While it is not known to evolve into or from any other Pokémon, Zarude has an alternate form called Dada.",0.0,
zebstrika,523.0,./gifs/clear/zebstrika.gif,./gifs/blacked/zebstrika.gif,"Zebstrika is the 29th Pokémon in the Unova Pokédex. It is an Electric-Type, and it is known as the Thunderbolt Pokémon.",0.0,unova
zekrom,644.0,./gifs/clear/zekrom.gif,./gifs/blacked/zekrom.gif,"Zekrom is the 150th Pokémon in the Unova Pokédex. It is a Dragon/Electric type, and is known as the Deep Black Pokémon.",0.0,unova
zigzagoon-galar,,./gifs/clear/zigzagoon-galar.gif,./gifs/blacked/zigzagoon-galar.gif,"Galarian Zigzagoon is the 31st Pokémon in the Galar Pokédex. It is a Dark/Normal-type, and is known as the Tiny Raccoon Pokémon. It is a regional variant of Zigzagoon, native to the Galar region.",0.0,galar
zigzagoon,263.0,./gifs/clear/zigzagoon.gif,./gifs/blacked/zigzagoon.gif,"Zigzagoon is the 12th Pokémon in the Hoenn Pokédex. It is a Normal Type, and is known as the TinyRaccoon Pokémon.",0.0,hoenn
zoroark,571.0,./gifs/clear/zoroark.gif,./gifs/blacked/zoroark.gif,"Zoroark is the 77th Pokémon in the Unova Pokédex. It is a Dark Type, and it is known as the Illusion Fox Pokémon.",0.0,unova
zorua,570.0,./gifs/clear/zorua.gif,./gifs/blacked/zorua.gif,"Zorua is the 76th Pokémon in the Unova Pokédex. It is a Dark-Type, and it is known as the Tricky Fox Pokémon.",0.0,unova
zweilous,634.0,./gifs/clear/zweilous.gif,./gifs/blacked/zweilous.gif,"Zweilous is the 140th Pokémon in the Unova Pokédex. It is a Dark/Dragon Type, and it is known as the Hostile Pokémon.",0.0,unova
zygarde,718.0,./gifs/clear/zygarde.gif,./gifs/blacked/zygarde.gif,"Zygarde is the 150th Pokémon in the Kalos Mountain Pokédex. It is a Dragon/Ground-Type, and is known as the Order Pokémon.",0.0,kalos
nidoran♀,29.0,,,,,kanto
nidoran♂,32.0,,,,,kanto
zubat,41.0,,,,,kanto
seaking,119.0,,,,,kanto
mr. mime,122.0,,,,,kanto
scyther,123.0,,,,,kanto
spinarak,167.0,,,,,johto
yanma,193.0,,,,,johto
scizor,212.0,,,,,johto
celebi,251.0,,,,,johto
volbeat,313.0,,,,,hoenn
glameow,431.0,,,,,
mime jr.,439.0,,,,,
porygon-z,474.0,,,,,
